DEPTH,AC,CAL,CNL,DEN,DEN_QYZ,DEN_QYZ_S,GR,GR_QYZ,GR_QYZ_S,ILD,ILM,LL8,RLLD,RLLD_QYZ,RLLD_QYZ_S,RLLS,RPL,SP,SP_S,LAYER,FACIES
1121.55,91.035,10.329,28.028,1.852,1.852,2.277,98.015,98.015,109.617,3.772,3.772,3.945,3.291,3.291,2.945,2.785,15.364,73.326,79.622,P17,J
1121.6,91.716,10.331,28.491,1.863,1.863,2.29,97.86,97.86,109.512,3.772,3.816,3.976,3.244,3.244,2.916,2.785,15.086,73.327,79.622,P17,J
1121.65,92.374,10.319,28.894,1.87,1.87,2.298,97.444,97.444,109.232,3.772,3.877,4.018,3.268,3.268,2.931,2.735,15.364,73.327,79.623,P17,J
1121.7,93.008,10.31,29.113,1.869,1.869,2.296,96.769,96.769,108.776,3.843,3.938,4.018,3.365,3.365,2.99,2.826,15.364,73.328,79.624,P17,J
1121.75,93.689,10.313,29.049,1.869,1.869,2.296,96.094,96.094,108.32,3.843,3.998,4.093,3.462,3.462,3.049,2.935,15.647,73.329,79.624,P17,J
1121.8,94.448,10.339,28.702,1.867,1.867,2.294,95.384,95.384,107.84,3.915,4.059,4.169,3.58,3.58,3.12,3.044,16.228,73.324,79.619,P17,J
1121.85,95.117,10.398,28.196,1.861,1.861,2.287,94.674,94.674,107.361,3.988,4.12,4.246,3.698,3.698,3.191,3.153,16.834,73.319,79.613,P17,J
1121.9,95.431,10.481,27.682,1.856,1.856,2.282,93.851,93.851,106.805,4.063,4.181,4.325,3.836,3.836,3.275,3.262,17.461,73.325,79.621,P17,J
1121.95,95.322,10.549,27.193,1.856,1.856,2.282,92.914,92.914,106.172,4.139,4.242,4.406,3.993,3.993,3.37,3.37,17.783,73.344,79.641,P17,J
1122.0,94.977,10.555,26.67,1.856,1.856,2.282,91.977,91.977,105.539,4.178,4.303,4.571,4.151,4.151,3.466,3.479,18.114,73.363,79.661,P17,J
1122.05,94.618,10.489,26.104,1.85,1.85,2.275,91.395,91.395,105.146,4.217,4.363,4.742,4.292,4.292,3.552,3.588,18.445,73.114,79.391,P17,J
1122.1,94.321,10.384,25.592,1.831,1.831,2.253,90.812,90.812,104.753,4.377,4.424,4.831,4.433,4.433,3.637,3.697,19.484,72.865,79.122,P17,J
1122.15,94.045,10.269,25.215,1.811,1.811,2.23,90.256,90.256,104.377,4.542,4.485,4.92,4.58,4.58,3.726,3.806,20.209,72.55,78.781,P17,J
1122.2,93.728,10.157,24.927,1.81,1.81,2.229,89.725,89.725,104.018,4.627,4.546,5.105,4.733,4.733,3.819,3.914,20.966,72.169,78.369,P17,J
1122.25,93.347,10.044,24.64,1.835,1.835,2.258,89.195,89.195,103.66,4.714,4.607,5.297,4.886,4.886,3.911,4.023,22.967,71.789,77.957,P17,J
1122.3,92.923,9.921,24.321,1.873,1.873,2.301,88.689,88.689,103.318,4.802,4.668,5.395,5.033,5.033,4.001,4.132,23.391,71.627,77.781,P17,J
1122.35,92.496,9.782,23.966,1.91,1.91,2.343,88.183,88.183,102.977,4.892,4.728,5.495,5.18,5.18,4.09,4.241,22.143,71.465,77.606,P17,J
1122.4,92.075,9.635,23.584,1.94,1.94,2.377,87.661,87.661,102.624,4.984,4.789,5.598,5.303,5.303,4.164,4.35,22.143,71.312,77.44,P17,J
1122.45,91.642,9.502,23.226,1.961,1.961,2.401,87.123,87.123,102.261,5.173,4.85,5.702,5.4,5.4,4.223,4.458,21.346,71.167,77.283,P17,J
1122.5,91.211,9.396,22.956,1.968,1.968,2.409,86.585,86.585,101.897,5.27,4.911,5.702,5.498,5.498,4.282,4.567,20.582,71.022,77.126,P17,J
1122.55,90.814,9.312,22.769,1.964,1.964,2.404,85.99,85.99,101.495,5.368,4.972,5.702,5.579,5.579,4.331,4.676,20.209,70.974,77.075,P17,J
1122.6,90.433,9.243,22.603,1.959,1.959,2.399,85.395,85.395,101.093,5.368,5.033,5.808,5.66,5.66,4.38,4.785,19.484,70.927,77.023,P17,J
1122.65,90.028,9.199,22.432,1.959,1.959,2.399,84.887,84.887,100.75,5.571,5.093,5.916,5.776,5.776,4.45,4.894,19.484,70.904,76.998,P17,J
1122.7,89.641,9.189,22.283,1.97,1.97,2.411,84.466,84.466,100.465,5.571,5.154,6.026,5.925,5.925,4.541,5.002,19.486,70.905,76.999,P17,J
1122.75,89.389,9.196,22.166,1.992,1.992,2.436,84.045,84.045,100.181,5.676,5.215,6.138,6.074,6.074,4.631,5.067,20.582,70.906,77.001,P17,J
1122.8,89.32,9.199,22.066,2.013,2.013,2.46,83.641,83.641,99.909,5.676,5.27,6.252,6.21,6.21,4.713,5.067,20.962,70.916,77.012,P17,J
1122.85,89.361,9.193,21.996,2.017,2.017,2.465,83.237,83.237,99.636,5.782,5.469,6.368,6.345,6.345,4.796,5.067,21.35,70.926,77.022,P17,J
1122.9,89.403,9.192,21.977,1.995,1.995,2.44,83.226,83.226,99.629,5.782,5.571,6.151,6.413,6.413,4.837,5.067,22.965,70.92,77.016,P17,J
1122.95,89.389,9.2,21.997,1.963,1.963,2.403,83.607,83.607,99.886,5.782,5.571,5.992,6.413,6.413,4.837,5.067,22.965,70.897,76.991,P17,J
1123.0,89.311,9.2,22.013,1.942,1.942,2.379,83.989,83.989,100.144,5.891,5.571,5.833,6.413,6.413,4.837,4.976,22.143,70.875,76.967,P17,J
1123.05,89.185,9.186,22.002,1.936,1.936,2.373,84.547,84.547,100.521,5.891,5.571,5.674,6.278,6.278,4.755,4.886,21.35,71.106,77.218,P17,J
1123.1,89.049,9.187,21.967,1.934,1.934,2.37,85.105,85.105,100.898,5.782,5.571,5.515,6.143,6.143,4.673,4.798,20.582,71.337,77.468,P17,J
1123.15,88.898,9.233,21.909,1.936,1.936,2.373,85.526,85.526,101.182,5.782,5.469,5.395,6.01,6.01,4.593,4.712,20.209,71.569,77.718,P17,J
1123.2,88.671,9.32,21.836,1.946,1.946,2.384,85.81,85.81,101.373,5.782,5.368,5.307,5.881,5.881,4.514,4.712,18.785,71.8,77.969,P17,J
1123.25,88.348,9.414,21.763,1.958,1.958,2.398,86.094,86.094,101.565,5.676,5.368,5.236,5.752,5.752,4.436,4.712,18.445,72.031,78.219,P17,J
1123.3,88.022,9.5,21.723,1.963,1.963,2.403,86.938,86.938,102.135,5.571,5.27,5.165,5.67,5.67,4.386,4.628,18.785,72.074,78.265,P17,J
1123.35,87.782,9.587,21.75,1.964,1.964,2.404,87.783,87.783,102.706,5.469,5.173,5.105,5.588,5.588,4.337,4.544,18.445,72.117,78.312,P17,J
1123.4,87.546,9.667,21.872,1.963,1.963,2.403,88.605,88.605,103.261,5.368,4.984,5.105,5.516,5.516,4.293,4.383,18.111,72.132,78.328,P17,J
1123.45,87.146,9.719,22.087,1.963,1.963,2.403,89.404,89.404,103.801,5.27,4.892,5.105,5.455,5.455,4.256,4.304,17.459,72.121,78.316,P17,J
1123.5,86.575,9.736,22.353,1.965,1.965,2.406,90.203,90.203,104.341,5.077,4.802,5.105,5.394,5.394,4.219,4.261,16.834,72.109,78.303,P17,J
1123.55,85.966,9.736,22.643,1.97,1.97,2.411,91.374,91.374,105.132,4.892,4.802,5.2,5.282,5.282,4.151,4.151,16.834,72.106,78.3,P17,J
1123.6,85.363,9.729,22.995,1.98,1.98,2.423,92.545,92.545,105.923,4.714,4.714,5.2,5.169,5.169,4.083,4.003,16.834,72.103,78.296,P17,J
1123.65,84.693,9.691,23.46,1.999,1.999,2.444,93.741,93.741,106.73,4.656,4.685,5.2,5.068,5.068,4.021,3.865,16.428,72.147,78.344,P17,J
1123.7,83.938,9.609,24.02,2.023,2.023,2.471,94.962,94.962,107.555,4.542,4.627,5.105,4.977,4.977,3.966,3.735,16.23,72.238,78.443,P17,J
1123.75,83.186,9.522,24.587,2.037,2.037,2.487,96.183,96.183,108.38,4.217,4.459,5.105,4.886,4.886,3.911,3.606,16.529,72.329,78.542,P17,J
1123.8,82.417,9.484,25.128,2.037,2.037,2.487,97.672,97.672,109.386,4.139,4.377,5.012,4.783,4.783,3.849,3.476,17.143,72.587,78.821,P17,J
1123.85,81.474,9.503,25.675,2.03,2.03,2.479,99.161,99.161,110.392,3.988,4.296,4.831,4.68,4.68,3.786,3.346,17.328,72.845,79.1,P17,J
1123.9,80.267,9.539,26.264,2.019,2.019,2.467,100.234,100.234,111.117,3.843,4.296,4.678,4.563,4.563,3.716,3.216,17.783,72.959,79.223,P17,J
1123.95,78.795,9.568,26.88,2.003,2.003,2.449,100.893,100.893,111.562,3.843,4.275,4.519,4.434,4.434,3.637,3.087,17.783,72.928,79.19,P17,J
1124.0,77.193,9.598,27.512,1.98,1.98,2.423,101.552,101.552,112.007,3.843,4.217,4.359,4.304,4.304,3.559,2.957,17.622,72.897,79.157,P17,J
1124.05,75.773,9.623,28.194,1.957,1.957,2.396,102.558,102.558,112.687,3.635,4.139,4.2,4.032,4.032,3.394,2.827,16.531,72.913,79.174,P18a,J
1124.1,74.906,9.607,28.908,1.944,1.944,2.382,103.564,103.564,113.366,3.635,4.063,4.018,3.759,3.759,3.229,2.697,16.529,72.929,79.191,P18a,J
1124.15,74.585,9.53,29.522,1.942,1.942,2.379,104.608,104.608,114.071,3.568,4.063,3.945,3.591,3.591,3.127,2.568,16.529,72.927,79.19,P18a,J
1124.2,74.396,9.416,29.925,1.94,1.94,2.377,105.689,105.689,114.801,3.502,3.988,3.802,3.526,3.526,3.088,2.438,16.529,72.908,79.169,P18a,J
1124.25,74.208,9.311,30.15,1.93,1.93,2.366,106.77,106.77,115.531,3.438,3.988,3.733,3.462,3.462,3.049,2.282,16.529,72.889,79.148,P18a,J
1124.3,74.554,9.257,30.353,1.914,1.914,2.348,107.799,107.799,116.226,3.438,3.939,3.733,3.384,3.384,3.002,2.241,16.327,72.988,79.255,P18a,J
1124.35,75.99,9.3,30.659,1.901,1.901,2.333,108.828,108.828,116.921,3.375,3.843,3.802,3.307,3.307,2.955,2.305,15.936,73.087,79.362,P18a,J
1124.4,78.368,9.45,31.036,1.893,1.893,2.324,109.127,109.127,117.124,3.375,3.772,3.802,3.247,3.247,2.918,2.389,15.936,73.175,79.458,P18a,J
1124.45,81.001,9.659,31.323,1.888,1.888,2.318,108.697,108.697,116.833,3.375,3.772,3.802,3.204,3.204,2.893,2.472,15.936,73.254,79.543,P18a,J
1124.5,83.395,9.879,31.376,1.883,1.883,2.312,108.267,108.267,116.543,3.375,3.703,3.873,3.162,3.162,2.867,2.556,15.936,73.332,79.628,P18a,J
1124.55,85.904,10.116,31.19,1.881,1.881,2.31,107.516,107.516,116.035,3.375,3.703,3.873,3.186,3.186,2.882,2.639,16.23,73.472,79.78,P18a,J
1124.6,88.202,10.377,30.867,1.881,1.881,2.31,106.765,106.765,115.528,3.337,3.622,3.945,3.211,3.211,2.897,2.722,16.41,73.613,79.932,P18a,J
1124.65,90.571,10.582,30.472,1.882,1.882,2.311,105.827,105.827,114.894,3.313,3.568,3.945,3.273,3.273,2.934,2.836,16.529,73.69,80.015,P18a,J
1124.7,93.514,10.625,30.0,1.883,1.883,2.312,104.702,104.702,114.135,3.313,3.568,3.945,3.372,3.372,2.995,2.836,16.883,73.703,80.029,P18a,J
1124.75,96.023,10.512,29.507,1.884,1.884,2.313,103.577,103.577,113.375,3.383,3.568,3.945,3.472,3.472,3.055,2.836,17.145,73.716,80.043,P18a,J
1124.8,96.872,10.369,29.1,1.886,1.886,2.316,103.06,103.06,113.026,3.444,3.568,3.945,3.572,3.572,3.115,2.836,17.781,73.724,80.052,P18a,J
1124.85,96.666,10.316,28.79,1.887,1.887,2.317,102.543,102.543,112.677,3.505,3.568,3.945,3.671,3.671,3.176,2.851,17.783,73.732,80.061,P18a,J
1124.9,96.613,10.384,28.422,1.885,1.885,2.315,102.059,102.059,112.35,3.566,3.568,3.945,3.771,3.771,3.236,2.888,17.783,73.733,80.062,P18a,J
1124.95,96.602,10.543,27.873,1.88,1.88,2.309,101.608,101.608,112.045,3.627,3.568,3.945,3.87,3.87,3.296,2.902,17.783,73.728,80.056,P18a,J
1125.0,96.16,10.734,27.195,1.875,1.875,2.303,101.157,101.157,111.74,3.688,3.635,3.945,3.97,3.97,3.356,2.941,17.783,73.722,80.05,P18a,J
1125.05,95.676,10.871,26.5,1.87,1.87,2.298,101.369,101.369,111.884,3.749,3.703,3.945,4.07,4.07,3.417,2.995,18.111,73.727,80.056,P18a,J
1125.1,95.466,10.874,25.833,1.867,1.867,2.294,101.582,101.582,112.027,3.81,3.703,4.246,4.17,4.17,3.478,3.05,18.445,73.732,80.061,P18a,J
1125.15,95.11,10.742,25.247,1.863,1.863,2.29,101.775,101.775,112.157,3.871,3.772,4.325,4.27,4.27,3.538,3.162,18.445,73.73,80.058,P18a,J
1125.2,94.386,10.551,24.847,1.86,1.86,2.286,101.948,101.948,112.274,3.932,3.772,4.406,4.369,4.369,3.599,3.22,18.787,73.719,80.047,P18a,J
1125.25,93.869,10.379,24.676,1.859,1.859,2.285,102.121,102.121,112.391,3.993,3.843,4.656,4.469,4.469,3.659,3.339,19.844,73.709,80.036,P18a,J
1125.3,93.42,10.245,24.603,1.863,1.863,2.29,101.85,101.85,112.208,4.054,3.915,4.831,4.569,4.569,3.719,3.4,20.209,73.726,80.054,P18a,J
1125.35,93.008,10.15,24.445,1.87,1.87,2.298,101.579,101.579,112.025,4.115,3.988,4.92,4.668,4.668,3.78,3.526,20.209,73.743,80.073,P18a,J
1125.4,92.443,10.097,24.181,1.879,1.879,2.308,101.152,101.152,111.737,4.176,4.063,5.012,4.768,4.768,3.84,3.59,19.844,73.693,80.018,P18a,J
1125.45,91.707,10.075,23.943,1.888,1.888,2.318,100.568,100.568,111.342,4.237,4.063,5.012,4.867,4.867,3.901,3.656,19.129,73.574,79.889,P18a,J
1125.5,90.942,10.049,23.824,1.894,1.894,2.325,99.984,99.984,110.948,4.298,4.139,4.92,4.967,4.967,3.961,3.791,18.445,73.455,79.761,P18a,J
1125.55,90.281,10.014,23.771,1.895,1.895,2.326,99.057,99.057,110.322,4.377,4.217,4.92,5.067,5.067,4.021,3.86,18.445,73.305,79.598,P18a,J
1125.6,89.78,9.99,23.686,1.893,1.893,2.324,98.13,98.13,109.696,4.377,4.296,5.012,5.166,5.166,4.082,3.931,18.785,73.154,79.435,P18a,J
1125.65,89.427,9.964,23.554,1.889,1.889,2.319,97.269,97.269,109.114,4.377,4.377,5.012,5.266,5.266,4.142,4.076,19.484,72.94,79.203,P18a,J
1125.7,89.134,9.886,23.436,1.883,1.883,2.312,96.472,96.472,108.576,4.459,4.459,5.012,5.366,5.366,4.203,4.227,19.844,72.661,78.901,P18a,J
1125.75,88.852,9.752,23.367,1.878,1.878,2.307,95.676,95.676,108.038,4.459,4.459,5.2,5.466,5.466,4.263,4.383,20.209,72.383,78.6,P18a,J
1125.8,88.624,9.628,23.329,1.875,1.875,2.303,95.074,95.074,107.632,4.377,4.459,5.2,5.498,5.498,4.283,4.463,20.96,72.107,78.301,P18a,J
1125.85,88.497,9.557,23.293,1.879,1.879,2.308,94.473,94.473,107.225,4.217,4.542,5.297,5.531,5.531,4.302,4.544,21.742,71.831,78.002,P18a,J
1125.9,88.44,9.507,23.25,1.887,1.887,2.317,94.131,94.131,106.995,4.063,4.542,5.495,5.456,5.456,4.257,4.544,22.143,71.628,77.782,P18a,J
1125.95,88.406,9.449,23.201,1.89,1.89,2.32,94.05,94.05,106.94,3.988,4.542,5.495,5.275,5.275,4.147,4.381,21.742,71.497,77.641,P18a,J
1126.0,88.39,9.424,23.151,1.886,1.886,2.316,93.969,93.969,106.885,3.952,4.542,5.204,5.094,5.094,4.037,4.238,21.943,71.367,77.5,P18a,J
1126.05,88.39,9.469,23.133,1.879,1.879,2.308,94.594,94.594,107.307,3.915,4.542,4.943,4.919,4.919,3.931,4.095,22.143,71.127,77.24,P18a,J
1126.1,88.387,9.552,23.202,1.874,1.874,2.302,95.219,95.219,107.729,3.915,4.627,4.683,4.744,4.744,3.825,3.953,22.145,70.886,76.979,P18a,J
1126.15,88.398,9.632,23.387,1.87,1.87,2.298,96.037,96.037,108.282,3.915,4.627,4.423,4.568,4.568,3.719,3.81,23.34,70.771,76.854,P18a,J
1126.2,88.47,9.712,23.648,1.866,1.866,2.293,97.048,97.048,108.965,3.915,4.627,4.169,4.393,4.393,3.613,3.667,23.82,70.78,76.864,P18a,J
1126.25,88.641,9.795,23.905,1.861,1.861,2.287,98.06,98.06,109.648,3.967,4.627,4.018,4.218,4.218,3.507,3.524,22.551,70.789,76.874,P18a,J
1126.3,88.923,9.829,24.12,1.855,1.855,2.28,99.078,99.078,110.335,4.005,4.627,3.873,4.061,4.061,3.412,3.381,20.586,70.919,77.015,P18a,J
1126.35,89.283,9.773,24.34,1.85,1.85,2.275,100.095,100.095,111.022,4.042,4.627,3.873,3.904,3.904,3.317,3.238,18.783,71.049,77.156,P18a,J
1126.4,89.632,9.669,24.613,1.85,1.85,2.275,101.074,101.074,111.683,4.079,4.627,3.802,3.752,3.752,3.225,3.096,17.147,71.178,77.295,P18a,J
1126.45,89.897,9.583,24.88,1.857,1.857,2.283,102.013,102.013,112.318,4.116,4.627,3.945,3.607,3.607,3.137,2.941,16.228,71.305,77.433,P18a,J
1126.5,90.129,9.513,25.019,1.866,1.866,2.293,102.952,102.952,112.952,4.153,4.627,4.093,3.462,3.462,3.049,2.836,15.647,71.433,77.571,P18a,J
1126.55,90.42,9.42,24.995,1.875,1.875,2.303,103.529,103.529,113.342,4.19,4.627,4.23,3.503,3.503,3.074,2.785,15.364,71.551,77.699,P18a,J
1126.6,90.688,9.318,24.89,1.883,1.883,2.312,104.106,104.106,113.732,4.227,4.627,4.406,3.544,3.544,3.099,2.895,15.364,71.669,77.827,P18a,J
1126.65,90.698,9.263,24.782,1.89,1.89,2.32,104.404,104.404,113.933,4.265,4.627,4.571,3.647,3.647,3.161,3.02,15.364,71.788,77.956,P18a,J
1126.7,90.36,9.267,24.652,1.896,1.896,2.327,104.422,104.422,113.946,4.296,4.627,4.656,3.812,3.812,3.26,3.144,15.647,71.907,78.085,P18a,J
1126.75,89.858,9.285,24.451,1.9,1.9,2.332,104.44,104.44,113.958,4.377,4.627,4.726,3.976,3.976,3.36,3.269,15.936,72.027,78.215,P18a,J
1126.8,89.378,9.284,24.198,1.901,1.901,2.333,104.189,104.189,113.788,4.377,4.627,4.831,4.14,4.14,3.46,3.394,16.527,72.161,78.36,P18a,J
1126.85,88.908,9.274,23.956,1.903,1.903,2.335,103.938,103.938,113.619,4.377,4.581,5.105,4.304,4.304,3.559,3.518,16.693,72.295,78.505,P18a,J
1126.9,88.374,9.276,23.752,1.906,1.906,2.338,103.639,103.639,113.417,4.377,4.542,5.2,4.468,4.468,3.659,3.643,16.834,72.392,78.609,P18a,J
1126.95,87.88,9.282,23.546,1.909,1.909,2.342,103.292,103.292,113.182,4.377,4.542,5.297,4.633,4.633,3.758,3.768,18.111,72.451,78.673,P18a,J
1127.0,87.613,9.274,23.299,1.91,1.91,2.343,102.944,102.944,112.947,4.377,4.542,5.297,4.797,4.797,3.858,3.931,18.448,72.51,78.738,P18a,J
1127.05,87.587,9.248,23.031,1.913,1.913,2.346,102.394,102.394,112.576,4.377,4.542,5.297,4.973,4.973,3.964,4.076,18.785,72.659,78.899,P18a,J
1127.1,87.633,9.221,22.81,1.916,1.916,2.35,101.845,101.845,112.205,4.217,4.459,5.2,5.149,5.149,4.071,4.227,19.844,72.808,79.06,P18a,J
1127.15,87.63,9.205,22.684,1.92,1.92,2.354,101.36,101.36,111.877,4.181,4.459,5.012,5.203,5.203,4.103,4.147,20.185,72.889,79.148,P18a,J
1127.2,87.613,9.2,22.672,1.925,1.925,2.36,100.941,100.941,111.594,4.139,4.459,4.974,5.134,5.134,4.062,4.025,20.58,72.902,79.162,P18a,J
1127.25,87.624,9.186,22.829,1.929,1.929,2.365,100.522,100.522,111.311,4.063,4.377,4.915,5.066,5.066,4.021,3.903,19.844,72.916,79.177,P18a,J
1127.3,87.624,9.155,23.235,1.926,1.926,2.361,99.735,99.735,110.779,4.031,4.377,4.831,4.892,4.892,3.915,3.781,19.394,72.922,79.184,P18a,J
1127.35,87.594,9.123,23.887,1.909,1.909,2.342,98.948,98.948,110.248,3.988,4.377,4.487,4.719,4.719,3.81,3.659,18.783,72.929,79.191,P18a,J
1127.4,87.635,9.108,24.664,1.884,1.884,2.313,98.359,98.359,109.85,3.915,4.377,4.444,4.545,4.545,3.704,3.536,17.783,72.929,79.191,P18a,J
1127.45,87.83,9.111,25.429,1.863,1.863,2.29,97.97,97.97,109.587,3.915,4.345,4.365,4.371,4.371,3.599,3.414,17.535,72.923,79.185,P18a,J
1127.5,88.108,9.116,26.133,1.853,1.853,2.278,97.58,97.58,109.324,3.915,4.296,4.246,4.197,4.197,3.494,3.292,17.145,72.917,79.178,P18a,J
1127.55,88.354,9.116,26.832,1.849,1.849,2.274,96.331,96.331,108.48,3.915,4.296,4.246,4.049,4.049,3.404,3.17,16.834,72.924,79.186,P18a,J
1127.6,88.586,9.112,27.585,1.846,1.846,2.27,95.082,95.082,107.637,3.915,4.296,4.169,3.901,3.901,3.315,3.105,16.834,72.931,79.193,P18a,J
1127.65,88.894,9.11,28.362,1.84,1.84,2.263,94.434,94.434,107.199,3.915,4.296,4.169,3.793,3.793,3.249,3.105,17.145,72.929,79.191,P18a,J
1127.7,89.258,9.114,29.035,1.835,1.835,2.258,94.386,94.386,107.166,3.915,4.296,4.169,3.724,3.724,3.208,3.05,17.147,72.919,79.18,P18a,J
1127.75,89.591,9.124,29.463,1.837,1.837,2.26,94.338,94.338,107.134,3.915,4.296,4.093,3.656,3.656,3.166,3.05,17.783,72.909,79.17,P18a,J
1127.8,89.911,9.139,29.645,1.847,1.847,2.271,94.744,94.744,107.408,3.915,4.377,4.093,3.63,3.63,3.15,3.05,17.783,72.907,79.167,P18a,J
1127.85,90.33,9.162,29.737,1.864,1.864,2.291,95.15,95.15,107.683,3.915,4.377,4.093,3.603,3.603,3.134,2.995,17.783,72.905,79.165,P18a,J
1127.9,90.869,9.192,29.856,1.877,1.877,2.305,95.446,95.446,107.883,3.988,4.459,4.093,3.603,3.603,3.134,3.286,17.461,72.785,79.035,P18a,J
1127.95,91.437,9.208,29.928,1.883,1.883,2.312,95.633,95.633,108.008,3.988,4.459,4.093,3.63,3.63,3.15,3.498,17.461,72.546,78.777,P18a,J
1128.0,91.949,9.181,29.794,1.884,1.884,2.313,95.819,95.819,108.134,3.988,4.5,4.093,3.656,3.656,3.166,3.711,17.461,72.308,78.519,P18a,J
1128.05,92.382,9.113,29.437,1.885,1.885,2.315,95.596,95.596,107.984,4.327,4.542,4.241,3.78,3.78,3.242,3.923,17.461,71.994,78.179,P18a,J
1128.1,92.679,9.047,28.997,1.886,1.886,2.316,95.373,95.373,107.833,4.551,4.542,4.325,3.905,3.905,3.317,4.136,18.111,71.68,77.839,P18a,J
1128.15,92.755,9.021,28.599,1.886,1.886,2.316,94.979,94.979,107.567,4.774,4.542,4.487,4.05,4.05,3.405,4.348,18.111,71.189,77.307,P18a,J
1128.2,92.585,9.028,28.241,1.891,1.891,2.321,94.414,94.414,107.185,4.998,4.627,4.697,4.217,4.217,3.506,4.561,18.447,70.522,76.584,P18a,J
1128.25,92.241,9.035,27.871,1.905,1.905,2.337,93.848,93.848,106.803,5.222,4.942,4.831,4.383,4.383,3.607,4.774,19.131,69.854,75.862,P18a,J
1128.3,91.833,9.032,27.48,1.926,1.926,2.361,93.258,93.258,106.404,5.445,5.165,4.92,4.559,4.559,3.714,4.986,19.131,69.588,75.574,P18b,J
1128.35,91.435,9.029,27.095,1.94,1.94,2.377,92.667,92.667,106.005,5.669,5.388,5.2,4.735,4.735,3.821,5.199,19.131,69.322,75.286,P18b,J
1128.4,91.061,9.031,26.721,1.941,1.941,2.378,91.824,91.824,105.436,5.893,5.612,5.255,4.89,4.89,3.915,5.411,19.131,68.821,74.743,P18b,J
1128.45,90.688,9.029,26.343,1.932,1.932,2.368,90.728,90.728,104.695,6.116,5.835,5.297,5.025,5.025,3.996,5.624,19.131,68.086,73.947,P18b,J
1128.5,90.303,9.019,25.961,1.92,1.92,2.354,89.632,89.632,103.955,6.34,6.058,5.702,5.159,5.159,4.077,5.836,19.484,67.35,73.15,P18b,J
1128.55,89.918,9.005,25.583,1.91,1.91,2.343,88.38,88.38,103.109,6.564,6.281,5.914,5.396,5.396,4.221,6.049,19.844,66.698,72.445,P18b,J
1128.6,89.543,8.984,25.205,1.903,1.903,2.335,87.128,87.128,102.264,6.788,6.504,6.106,5.633,5.633,4.364,6.262,19.844,66.047,71.739,P18b,J
1128.65,89.163,8.953,24.818,1.9,1.9,2.332,85.757,85.757,101.338,7.011,6.727,6.298,5.838,5.838,4.488,6.474,20.582,65.284,70.913,P18b,J
1128.7,88.773,8.914,24.437,1.898,1.898,2.329,84.266,84.266,100.331,7.235,6.951,6.73,6.009,6.009,4.592,6.687,22.143,64.411,69.967,P18b,J
1128.75,88.393,8.875,24.072,1.893,1.893,2.324,82.776,82.776,99.324,7.459,7.174,6.855,6.181,6.181,4.696,6.899,22.607,63.537,69.021,P18b,J
1128.8,88.029,8.838,23.695,1.887,1.887,2.317,81.491,81.491,98.456,7.682,7.397,6.855,6.601,6.601,4.95,7.112,23.82,62.71,68.126,P18b,J
1128.85,87.644,8.801,23.284,1.883,1.883,2.312,80.206,80.206,97.589,7.906,7.62,6.855,7.02,7.02,5.205,7.325,27.075,61.883,67.23,P18b,J
1128.9,87.226,8.764,22.883,1.887,1.887,2.317,79.053,79.053,96.81,8.13,7.843,6.855,7.44,7.44,5.459,7.537,28.081,61.057,66.336,P18b,J
1128.95,86.86,8.726,22.586,1.894,1.894,2.325,78.031,78.031,96.119,8.353,8.067,6.982,7.859,7.859,5.713,7.75,28.599,60.234,65.444,P18b,J
1129.0,86.637,8.689,22.458,1.897,1.897,2.328,77.009,77.009,95.429,8.577,8.29,7.244,8.279,8.279,5.967,7.962,28.599,59.41,64.553,P18b,J
1129.05,86.515,8.651,22.486,1.894,1.894,2.325,75.944,75.944,94.71,8.801,8.513,7.516,8.699,8.699,6.221,8.175,29.126,58.562,63.634,P18b,J
1129.1,86.354,8.615,22.602,1.89,1.89,2.32,74.879,74.879,93.991,9.025,8.736,7.798,9.119,9.119,6.476,8.418,29.665,57.714,62.716,P18b,J
1129.15,86.115,8.579,22.716,1.891,1.891,2.321,73.944,73.944,93.359,9.248,8.959,7.943,9.556,9.556,6.741,8.729,30.768,57.115,62.068,P18b,J
1129.2,85.908,8.538,22.77,1.894,1.894,2.325,73.137,73.137,92.814,9.472,9.182,8.128,10.01,10.01,7.016,8.861,33.717,56.766,61.689,P18b,J
1129.25,85.831,8.489,22.78,1.896,1.896,2.327,72.331,72.331,92.269,9.696,9.406,8.395,10.464,10.464,7.291,9.051,36.937,56.416,61.311,P18b,J
1129.3,85.853,8.427,22.805,1.896,1.896,2.327,71.526,71.526,91.725,9.919,9.629,9.202,10.619,10.619,7.385,9.557,38.125,56.34,61.229,P18b,J
1129.35,85.91,8.357,22.862,1.895,1.895,2.326,70.721,70.721,91.181,10.143,9.852,9.55,10.774,10.774,7.479,10.091,39.746,56.265,61.147,P18b,J
1129.4,86.009,8.292,22.909,1.895,1.895,2.326,70.055,70.055,90.732,10.367,10.075,9.683,11.015,11.015,7.625,10.229,47.412,56.082,60.949,P18b,J
1129.45,86.175,8.252,22.916,1.896,1.896,2.327,69.53,69.53,90.377,10.59,10.298,9.908,11.34,11.34,7.822,10.464,56.798,55.793,60.636,P18b,J
1129.5,86.377,8.243,22.902,1.895,1.895,2.326,69.005,69.005,90.023,10.872,10.521,10.28,11.666,11.666,8.019,10.655,66.139,55.503,60.322,P18b,J
